stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
length_ge_6,retool,bfd_split,256,92,91,27,0.2967032967032967,0.2092895476616407,0.3956043956043956,25,2000,0.0125,465,465,3366992,3380027,0.00013810546624405405,0.00013757286554219833,0.9891304347826086,0.9961435219304461,1.0,1.0,0.9961435219304461,16780
length_ge_6,retool,bfd_split,512,92,91,17,0.18681318681318682,0.10226692949907236,0.2771251673360106,15,2000,0.0075,361,361,3373024,3380027,0.00010702562448414242,0.00010680388056071741,0.9891304347826086,0.9979281230593721,1.0,1.0,0.9979281230593721,8396
length_ge_6,retool,bfd_split,1024,92,91,10,0.10989010989010989,0.047058823529411764,0.176485906862745,10,2000,0.005,257,257,3376979,3380027,7.610352329700599e-05,7.60348955792365e-05,0.9891304347826086,0.9990982320555427,1.0,1.0,0.9990982320555427,4197
length_ge_6,retool,bfd_split,2048,92,92,3,0.03260869565217391,0.0,0.07370380739081736,3,2000,0.0015,202,202,3379112,3380027,5.97790188664951e-05,5.9762836214030245e-05,1.0,0.999729292103288,1.0,1.0,0.999729292103288,2294
length_ge_6,retool,bfd_split,4096,92,92,2,0.021739130434782608,0.0,0.054945054945054944,2,2000,0.001,104,104,3379845,3380027,3.077064184896053e-05,3.0768984981480914e-05,1.0,0.9999461542762824,1.0,1.0,0.9999461542762824,1072
length_ge_6,retool,bfd_split,8192,92,92,1,0.010869565217391304,0.0,0.033707865168539325,1,2000,0.0005,18,18,3380005,3380027,5.3254359091184775e-06,5.325401246794774e-06,1.0,0.9999934911762539,1.0,1.0,0.9999934911762539,533
length_ge_6,retool,wrapped_single_batch,256,92,91,31,0.34065934065934067,0.24719101123595505,0.4431818181818182,29,2000,0.0145,544,544,3366887,3380027,0.00016157358414464163,0.00016094545990313094,0.9891304347826086,0.9961124570898399,1.0,1.0,0.9961124570898399,16761
length_ge_6,retool,wrapped_single_batch,512,92,91,20,0.21978021978021978,0.13540203651685392,0.3111111111111111,19,2000,0.0095,459,459,3373461,3380027,0.00013606204429219724,0.00013579773179326675,0.9891304347826086,0.9980574119674192,1.0,1.0,0.9980574119674192,8381
length_ge_6,retool,wrapped_single_batch,1024,92,92,11,0.11956521739130435,0.05263157894736842,0.1935483870967742,10,2000,0.005,328,328,3376762,3380027,9.713447379471814e-05,9.704064494159367e-05,1.0,0.9990340313849564,1.0,1.0,0.9990340313849564,4191
length_ge_6,retool,wrapped_single_batch,2048,92,92,8,0.08695652173913043,0.03225806451612903,0.14583333333333334,8,2000,0.004,245,245,3378386,3380027,7.25198363952491e-05,7.248462808137332e-05,1.0,0.9995145009196672,1.0,1.0,0.9995145009196672,2096
length_ge_6,retool,wrapped_single_batch,4096,92,92,4,0.043478260869565216,0.010309278350515464,0.08791208791208792,4,2000,0.002,197,197,3379199,3380027,5.82978392216617e-05,5.828355808992058e-05,1.0,0.9997550315426474,1.0,1.0,0.9997550315426474,1048
length_ge_6,retool,wrapped_single_batch,8192,92,92,1,0.010869565217391304,0.0,0.03409090909090909,1,2000,0.0005,19,19,3379622,3380027,5.6219304999198135e-06,5.621256871616706e-06,1.0,0.9998801784719471,1.0,1.0,0.9998801784719471,524
length_ge_6,toolace,bfd_split,256,759,747,472,0.6318607764390897,0.597560138032699,0.6675399745295033,383,11300,0.033893805309734515,22472,22472,932287,935907,0.024104165348224314,0.024010932710194496,0.9841897233201581,0.9961320943213375,1.0,1.0,0.9961320943213375,32799
length_ge_6,toolace,bfd_split,512,759,754,300,0.3978779840848806,0.3623953612904166,0.43258029175223955,261,11300,0.023097345132743363,15703,15703,933988,935907,0.016812849843895212,0.01677837648398826,0.9934123847167325,0.9979495825974162,1.0,1.0,0.9979495825974162,16618
length_ge_6,toolace,bfd_split,1024,759,756,211,0.2791005291005291,0.24774918015613875,0.3100286822296728,197,11300,0.017433628318584072,11269,11269,935165,935907,0.012050279897130452,0.012040726268742514,0.9960474308300395,0.9992071861840973,1.0,1.0,0.9992071861840973,8569
length_ge_6,toolace,bfd_split,2048,759,759,40,0.052700922266139656,0.03598877589092864,0.06964520367936924,37,11300,0.0032743362831858407,3180,3180,935838,935907,0.0033980240169772975,0.003397773496725636,1.0,0.9999262747260145,1.0,1.0,0.9999262747260145,4168
length_ge_6,toolace,bfd_split,4096,759,759,3,0.003952569169960474,0.0,0.009222965574061133,3,11300,0.00026548672566371683,102,102,935904,935907,0.0001089855369781516,0.0001089851876308223,1.0,0.9999967945533049,1.0,1.0,0.9999967945533049,2065
length_ge_6,toolace,bfd_split,8192,759,759,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1034
length_ge_6,toolace,wrapped_single_batch,256,759,753,480,0.6374501992031872,0.6023721253959461,0.6701864721570188,395,11300,0.034955752212389384,22732,22732,932232,935907,0.024384487981532494,0.024288738090429925,0.9920948616600791,0.9960733277985954,1.0,1.0,0.9960733277985954,32736
length_ge_6,toolace,wrapped_single_batch,512,759,755,307,0.4066225165562914,0.3714950466404668,0.4409051214080126,275,11300,0.024336283185840708,16062,16062,934068,935907,0.01719575020234073,0.01716196160515949,0.994729907773386,0.9980350611759502,1.0,1.0,0.9980350611759502,16368
length_ge_6,toolace,wrapped_single_batch,1024,759,757,183,0.24174372523117568,0.21121251629726207,0.2732191734251982,170,11300,0.01504424778761062,9794,9794,935001,935907,0.010474855107106837,0.01046471497702229,0.997364953886693,0.9990319550981027,1.0,1.0,0.9990319550981027,8184
length_ge_6,toolace,wrapped_single_batch,2048,759,757,97,0.12813738441215325,0.10623817726441713,0.15144300653774875,96,11300,0.008495575221238939,4473,4473,935440,935907,0.004781707004190542,0.00477932102228106,0.997364953886693,0.999501018797808,1.0,1.0,0.999501018797808,4092
