stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
all_admitted,glaive,wrapped_single_batch,2048,6713,6700,183,0.027313432835820897,0.023425755661189932,0.03128298135989719,183,5000,0.0366,2968,2968,609654,609926,0.0048683351540381925,0.004866164092037394,0.9980634589602264,0.999554044261107,1.0,1.0,0.999554044261107,980
all_admitted,glaive,wrapped_single_batch,4096,6713,6706,92,0.013719057560393677,0.010869524761960243,0.01664944740802061,92,5000,0.0184,1631,1631,609779,609926,0.0026747395367829985,0.0026740948901997946,0.9989572471324296,0.9997589871558189,1.0,1.0,0.9997589871558189,490
all_admitted,glaive,wrapped_single_batch,8192,6713,6711,49,0.007301445388168678,0.005327729396831198,0.009386559212605734,49,5000,0.0098,871,871,609845,609926,0.0014282317638088366,0.0014280420903519443,0.9997020706092656,0.9998671970042268,1.0,1.0,0.9998671970042268,245
exclude_numeric_only,glaive,bfd,256,4588,1171,0,0.0,0.0,0.0,0,5000,0.0,0,0,206806,609926,0.0,0.0,0.25523103748910203,0.33906736227017703,0.8238,0.6293793858686763,0.33906736227017703,4995
exclude_numeric_only,glaive,bfd,512,4588,4168,0,0.0,0.0,0.0,0,5000,0.0,0,0,561041,609926,0.0,0.0,0.9084568439407149,0.9198509327361024,0.9994,0.96155296154598,0.9198509327361024,4453
exclude_numeric_only,glaive,bfd,1024,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609844,609926,0.0,0.0,1.0,0.9998655574610691,1.0,0.9999591084444054,0.9998655574610691,2014
exclude_numeric_only,glaive,bfd,2048,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,998
exclude_numeric_only,glaive,bfd,4096,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,494
exclude_numeric_only,glaive,bfd,8192,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,248
exclude_numeric_only,glaive,bfd_split,256,4588,4526,1505,0.3325231992929739,0.31817882906221356,0.3470485959961693,1331,5000,0.2662,27394,27394,607843,609926,0.04506755856364226,0.04491364526188423,0.9864864864864865,0.9965848316025223,1.0,1.0,0.9965848316025223,7863
exclude_numeric_only,glaive,bfd_split,512,4588,4575,362,0.0791256830601093,0.07200869293837077,0.08671689059069315,361,5000,0.0722,6741,6741,609487,609926,0.011060121052622943,0.011052160426018894,0.9971665213600698,0.9992802405537721,1.0,1.0,0.9992802405537721,4483
exclude_numeric_only,glaive,bfd_split,1024,4588,4588,1,0.00021795989537925023,0.0,0.0006606510724121974,1,5000,0.0002,63,63,609925,609926,0.00010329138828544493,0.00010329121893475602,1.0,0.9999983604568423,1.0,1.0,0.9999983604568423,2014
exclude_numeric_only,glaive,bfd_split,2048,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,998
exclude_numeric_only,glaive,bfd_split,4096,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,494
exclude_numeric_only,glaive,bfd_split,8192,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,248
exclude_numeric_only,glaive,drop_overlength,256,4588,343,0,0.0,0.0,0.0,0,5000,0.0,0,0,37514,609926,0.0,0.0,0.07476024411508282,0.061505822017752974,0.1178,0.0662647658409897,0.061505822017752974,589
exclude_numeric_only,glaive,drop_overlength,512,4588,3484,0,0.0,0.0,0.0,0,5000,0.0,0,0,453831,609926,0.0,0.0,0.7593722755013078,0.7440755107996708,0.8302,0.744783833274157,0.7440755107996708,4151
exclude_numeric_only,glaive,drop_overlength,1024,4588,4586,0,0.0,0.0,0.0,0,5000,0.0,0,0,609547,609926,0.0,0.0,0.9995640802092415,0.9993786131432337,0.9998,0.9994484626769806,0.9993786131432337,4999
exclude_numeric_only,glaive,drop_overlength,2048,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,drop_overlength,4096,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,drop_overlength,8192,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,keep_end,256,4588,4434,462,0.10419485791610285,0.09597819196899758,0.11237470922027235,462,5000,0.0924,9982,9982,553780,609926,0.018025208566578785,0.016365919800106897,0.9664341761115954,0.9079462098680824,1.0,0.6293793858686763,0.9079462098680824,5000
exclude_numeric_only,glaive,keep_end,512,4588,4588,18,0.003923278116826504,0.002368545883963109,0.005731135531343559,18,5000,0.0036,629,629,608624,609926,0.0010334787980756592,0.0010312726461898657,1.0,0.9978653148086817,1.0,0.96155296154598,0.9978653148086817,5000
exclude_numeric_only,glaive,keep_end,1024,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,0.9999591084444054,1.0,5000
