stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
all_admitted,retool,keep_end,4096,1611,1608,4,0.0024875621890547263,0.0006097375300793202,0.005022128948025676,4,2000,0.002,102,102,3117042,3380027,3.272333192815496e-05,3.0177273731837052e-05,0.9981378026070763,0.9221944085062043,1.0,0.9252052628585865,0.9221944085062043,2000
all_admitted,retool,keep_end,8192,1611,1610,0,0.0,0.0,0.0,0,2000,0.0,0,0,3338381,3380027,0.0,0.0,0.9993792675356921,0.9876787966486659,1.0,0.9885020635827749,0.9876787966486659,2000
all_admitted,retool,keep_start,256,1611,0,0,0.0,0.0,0.0,0,2000,0.0,0,0,0,3380027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
all_admitted,retool,keep_start,512,1611,6,0,0.0,0.0,0.0,0,2000,0.0,0,0,273945,3380027,0.0,0.0,0.0037243947858473,0.08104816914184414,0.972,0.2319789604987279,0.08104816914184414,1944
all_admitted,retool,keep_start,1024,1611,499,0,0.0,0.0,0.0,0,2000,0.0,0,0,1230440,3380027,0.0,0.0,0.3097454996896338,0.3640325950058979,0.998,0.472164473187408,0.3640325950058979,1996
all_admitted,retool,keep_start,2048,1611,1282,0,0.0,0.0,0.0,0,2000,0.0,0,0,2392261,3380027,0.0,0.0,0.7957790192427064,0.7077638728921396,1.0,0.7615433846486596,0.7077638728921396,2000
all_admitted,retool,keep_start,4096,1611,1538,0,0.0,0.0,0.0,0,2000,0.0,0,0,3065889,3380027,0.0,0.0,0.9546865301055245,0.907060505729688,1.0,0.9252052628585865,0.907060505729688,2000
all_admitted,retool,keep_start,8192,1611,1602,0,0.0,0.0,0.0,0,2000,0.0,0,0,3331535,3380027,0.0,0.0,0.994413407821229,0.9856533690411349,1.0,0.9885020635827749,0.9856533690411349,2000
all_admitted,retool,wrapped,256,1611,790,282,0.3569620253164557,0.32608555580457194,0.391304347826087,255,2000,0.1275,3514,7028,3362765,3380027,0.002089946814600485,0.0010396366656242686,0.4903786468032278,0.9948929402043238,0.5055,0.5024623618723366,0.4998593206503972,16761
all_admitted,retool,wrapped,512,1611,790,168,0.21265822784810126,0.1846774624724835,0.24206860579283257,159,2000,0.0795,2409,4818,3369345,3380027,0.0014299515187670008,0.000712716200196034,0.4903786468032278,0.9968396702156521,0.5055,0.5024623618723366,0.5008371234904336,8381
all_admitted,retool,wrapped,1024,1611,793,100,0.12610340479192939,0.102919225162701,0.1514782054181327,98,2000,0.049,1551,3102,3372638,3380027,0.0009197548032133896,0.00045887207409881636,0.49224084419615144,0.9978139227881907,0.5055,0.5024623618723366,0.501326764549514,4191
all_admitted,retool,wrapped,2048,1611,793,64,0.0807061790668348,0.06280618664967864,0.10074699178525974,64,2000,0.032,1148,2296,3374250,3380027,0.0006804475068533748,0.0003396422572955778,0.49224084419615144,0.9982908420554037,0.5055,0.5024623618723366,0.5015661117499949,2096
all_admitted,retool,wrapped,4096,1611,793,34,0.04287515762925599,0.029518523418268754,0.05845771144278607,34,2000,0.017,425,850,3375060,3380027,0.0002518473745651929,0.00012573864054932104,0.49224084419615144,0.9985304851115094,0.5055,0.5024623618723366,0.5016865249892974,1049
all_admitted,retool,wrapped,8192,1611,793,12,0.015132408575031526,0.00724550585284281,0.024302075665256478,12,2000,0.006,127,254,3375479,3380027,7.524857953493416e-05,3.757366435238535e-05,0.49224084419615144,0.9986544486183099,0.5055,0.5024623618723366,0.50174865467051,525
all_admitted,retool,wrapped_single_batch,256,1611,1605,545,0.3395638629283489,0.31642340036839084,0.3624782219248366,498,2000,0.249,6481,6481,3366887,3380027,0.0019249235272820265,0.0019174403044709407,0.9962756052141527,0.9961124570898399,1.0,1.0,0.9961124570898399,16761
all_admitted,retool,wrapped_single_batch,512,1611,1606,325,0.20236612702366127,0.183467432112066,0.2220160791589363,308,2000,0.154,4541,4541,3373461,3380027,0.0013460953009387096,0.0013434803923163927,0.9968963376784605,0.9980574119674192,1.0,1.0,0.9980574119674192,8381
all_admitted,retool,wrapped_single_batch,1024,1611,1610,190,0.11801242236024845,0.10235380581598601,0.13442513726328764,185,2000,0.0925,2930,2930,3376762,3380027,0.0008676951470076955,0.0008668569807282605,0.9993792675356921,0.9990340313849564,1.0,1.0,0.9990340313849564,4191
all_admitted,retool,wrapped_single_batch,2048,1611,1610,113,0.07018633540372671,0.05820382958675461,0.08391276072319788,112,2000,0.056,1998,1998,3378386,3380027,0.000591406665786562,0.0005911195383942199,0.9993792675356921,0.9995145009196672,1.0,1.0,0.9995145009196672,2096
all_admitted,retool,wrapped_single_batch,4096,1611,1611,62,0.038485412787088766,0.029869321717486,0.048377466764119074,62,2000,0.031,845,845,3379199,3380027,0.00025005925960560477,0.00024999800297453243,1.0,0.9997550315426474,1.0,1.0,0.9997550315426474,1048
all_admitted,retool,wrapped_single_batch,8192,1611,1611,29,0.018001241464928614,0.011807662212939453,0.024845106524248303,29,2000,0.0145,357,357,3379622,3380027,0.00010563311518270387,0.00010562045806142968,1.0,0.9998801784719471,1.0,1.0,0.9998801784719471,524
all_admitted,toolace,bfd,256,918,0,0,0.0,0.0,0.0,0,11300,0.0,0,0,10988,935907,0.0,0.0,0.0,0.011740482761641914,0.035663716814159294,0.34412623618917293,0.011740482761641914,11300
all_admitted,toolace,bfd,512,918,10,0,0.0,0.0,0.0,0,11300,0.0,0,0,161267,935907,0.0,0.0,0.010893246187363835,0.17231092405548842,0.37849557522123894,0.64167747874149,0.17231092405548842,11076
all_admitted,toolace,bfd,1024,918,503,0,0.0,0.0,0.0,0,11300,0.0,0,0,618299,935907,0.0,0.0,0.5479302832244008,0.6606414953622529,0.903362831858407,0.9190124782063057,0.6606414953622529,8099
